000771,杭汽轮
000776,延边公路
000777,中核科技
000778,新兴铸管
000779,三毛派神
000780,草原兴发
000782,美达股份
000783,石炼化
000785,武汉中商
000786,北新建材
000787,创智科技
000788,合成制药
000789,江西水泥
000790,华神集团
000791,西北化工
000792,盐湖钾肥
000793,燃气股份
000795,太原刚玉
000796,宝商集团
000797,中国武夷
000798,中水渔业
000799,湘酒鬼
000800,一汽轿车
000801,四川湖山
000802,京西旅游
000803,金宇车城
000805,炎黄物流
000806,银河科技
000807,云铝股份
000809,中汇医药
000810,华润锦华
000811,烟台冰轮
000812,陕西金叶
000813,天山纺织
000815,美利纸业
000816,江淮动力
000818,锦化氯碱
000819,岳阳兴长
000820,金城股份
000821,京山轻机
000822,山东海化
000823,超声电子
000825,太钢不锈
000826,合加资源
000828,东莞控股
000829,赣南果业
000830,鲁西化工
000831,关铝股份
000833,贵糖股份
000835,四川圣达
000836,鑫茂科技
000837,秦川发展
000838,蓝星石化
000839,中信国安
000848,承德露露
000850,华茂股份
000851,高鸿数据
000852,江钻股份
000856,唐山陶瓷
000858,五粮液
000859,国风塑业
000860,顺鑫农业
000861,海印股份
000862,吴忠仪表
000863,和光商务
000868,安凯客车
000869,张裕
000875,吉电股份
000876,新希望
000877,天山股份
000878,云南铜业
000880,山东巨力
000881,大连国际
000882,华联股份
000883,三环股份
000885,春都
000886,海南高速
000887,飞彩股份
000888,峨眉山
000889,渤海物流
000890,法尔胜
000892,星美联合
000893,广州冷机
000895,双汇发展
000897,津滨发展
000898,鞍钢新轧
000899,赣能股份
000900,现代投资
000901,航天科技
000902,中国服装
000903,云内动力
000905,厦门港务
000906,南方建材
000908,天一科技
000909,数源科技
000910,大亚科技
000911,南宁糖业
000912,泸天化
000913,钱江摩托
000915,山大华特
000916,华北高速
000917,电广传媒
000918,亚华控股
000919,金陵药业
000920,南方汇通
000921,科龙电器
000922,阿继电器
000923,河北宣工
000925,浙江海纳
000926,福星科技
000927,一汽夏利
000928,吉林炭素
000929,兰州黄河
000930,丰原生化
000931,中关村
000932,华菱管线
000933,神火股份
000935,四川双马
000936,华西村
000937,金牛能源
000938,清华紫光
000939,凯迪电力
000948,南天信息
000949,新乡化纤
000950,重庆建峰
000951,中国重汽
000952,广济药业
000953,河池化工
000955,欣龙控股
000957,中通客车
000958,东方热电
000959,首钢股份
000960,锡业股份
000961,大连金牛
000962,东方钽业
000963,华东医药
000965,天水股份
000966,长源电力
000967,上风高科
000968,煤气化
000969,安泰科技
000970,中科三环
000971,湖北迈亚
000972,新中基
000973,佛塑股份
000975,科学城
000976,春晖股份
000977,浪潮信息
000978,桂林旅游
000979,科苑集团
000980,金马股份
000981,兰光科技
000982,圣雪绒
000983,西山煤电
000985,大庆华科
000986,粤华包
000987,广州友谊
000988,华工科技
000989,九芝堂
000990,诚志股份
000992,中鲁股份
000993,闽东电力
000995,皇台酒业
000996,捷利股份
000997,新大陆
000998,隆平高科
000999,三九医药
001696,宗申动力
001896,豫能控股
002001,新和成
002002,江苏琼花
002003,伟星股份
002004,华邦制药
002005,德豪润达
002006,精工科技
002007,华兰生物
002008,大族激光
002009,天奇股份
002010,传化股份
002011,盾安环境
002012,凯恩股份
002013,中航精机
002014,永新股份
002015,霞客环保
002016,威尔科技
002017,东信和平
002018,华星化工
002019,鑫富药业
002020,京新药业
002021,中捷股份
002022,科华生物
002023,海特高新
002024,苏宁电器
002025,航天电器
002026,山东威达
002027,七喜控股
002028,思源电气
002029,七匹狼
002030,达安基因
002031,巨轮股份
002032,苏泊尔
002033,丽江旅游
002034,美欣达
002035,华帝股份
002036,宜科科技
002037,久联发展
002038,双鹭药业
002039,黔源电力
002040,南京港
002041,登海种业
002042,飞亚股份
002043,兔宝宝
002044,江苏三友
002045,广州国光
002046,轴研科技
002047,成霖股份
002048,宁波华翔
002049,晶源电子
002050,三花股份
002051,中工国际
002052,同洲电子
002053,云南盐化
002054,德美化工
002055,得润电子
