002028,思源电气
002032,苏泊尔
002036,宜科科技
002040,南京港
002044,江苏三友
002048,宁波华翔
002052,同洲电子
002056,横店东磁
002060,粤水电
002064,华峰氨纶
002068,黑猫股份
002072,德棉股份
002076,雪莱特
002080,中材科技
002084,海鸥卫浴
002088,鲁阳股份
002092,中泰化学
002096,南岭民爆
002100,天康生物
002104,恒宝股份
002108,沧州明珠
002112,三变科技
002116,中国海诚
002120,新海股份
002124,天邦股份
002128,露天煤业
002132,恒星科技
002136,安纳达
002140,东华科技
002144,宏达经编
002148,北纬通信
002152,广电运通
002156,通富微电
002160,常铝股份
002164,东力传动
002168,深圳惠程
002172,澳洋科技
002176,江特电机
002180,万力达
002184,海得控制
002188,新嘉联
002192,路翔股份
002196,方正电机
002200,绿大地
002204,华锐铸钢
002208,合肥城建
002212,南洋股份
002216,三全食品
002220,天宝股份
002224,三力士
002228,合兴包装
002232,启明信息
002236,大华股份
002240,威华股份
002244,滨江集团
002248,华东数控
002252,上海莱士
002256,彩虹精化
002260,伊立浦
002264,新华都
002268,卫士通
002272,川润股份
000006,深振业Ａ
000010,SST华新
000016,深康佳Ａ
000020,ST华发Ａ
000024,招商地产
000028,一致药业
000032,深桑达Ａ
000036,华联控股
000042,深长城
000048,ST康达尔
000056,深国商
000061,农产品
000066,长城电脑
000078,海王生物
000096,广聚能源
000151,中成股份
000158,常山股份
000400,许继电气
000407,胜利股份
000411,英特集团
000417,合肥百货
000421,南京中北
000426,富龙热电
000488,晨鸣纸业
000503,海虹控股
000509,SST华塑
000514,渝开发
000519,银河动力
000523,广州浪奇
000527,美的电器
000532,力合股份
000537,广宇发展
000541,佛山照明
000546,光华控股
000551,创元科技
000555,ST太光
000560,昆百大Ａ
000564,西安民生
000568,泸州老窖
000572,海马股份
000581,威孚高科
000586,汇源通信
000591,桐君阁
000595,西北轴承
000599,青岛双星
000603,*ST威达
000608,阳光股份
000612,焦作万方
000617,石油济柴
000626,如意集团
000630,铜陵有色
000636,风华高科
000651,格力电器
000657,*ST中钨
000663,永安林业
000668,荣丰控股
000676,思达高科
000680,山推股份
000685,中山公用
000691,*ST联油
000698,沈阳化工
000703,世纪光华
000709,唐钢股份
000713,丰乐种业
000718,苏宁环球
000722,*ST金果
000727,华东科技
000733,振华科技
000738,ST宇航
000751,锌业股份
000756,新华制药
000761,本钢板材
000768,西飞国际
000779,ST派神
000785,武汉中商
000790,华神集团
000795,太原刚玉
000799,酒鬼酒
000803,金宇车城
000810,华润锦华
000815,美利纸业
000820,金城股份
000825,太钢不锈
000830,鲁西化工
000836,鑫茂科技
000848,承德露露
000856,唐山陶瓷
000861,海印股份
000875,吉电股份
000880,山东巨力
000885,同力水泥
000889,渤海物流
000895,双汇发展
000900,现代投资
000905,厦门港务
000910,大亚科技
000915,山大华特
000919,金陵药业
000923,河北宣工
000928,ST吉炭
000932,华菱钢铁
000937,金牛能源
000949,新乡化纤
000953,河池化工
000959,首钢股份
000963,华东医药
000968,煤气化
000972,新中基
000977,浪潮信息
000981,S*ST兰光
000987,广州友谊
000993,闽东电力
000998,隆平高科
002001,新和成
002005,德豪润达
002009,天奇股份
002013,中航精机
002017,东信和平
002021,中捷股份
002025,航天电器
002029,七匹狼
002033,丽江旅游
002037,久联发展
002041,登海种业
002045,广州国光
002049,晶源电子
002053,云南盐化
002057,中钢天源
002061,江山化工
002065,东华合创
002069,獐子岛
002073,青岛软控
002077,大港股份
002081,金螳螂
002085,万丰奥威
002089,新海宜
002093,国脉科技
002097,山河智能
002101,广东鸿图
002105,信隆实业
002109,兴化股份
002113,天润发展
002117,东港股份
002121,科陆电子
002125,湘潭电化
